好看
夜班中
我喜欢
紫薇好自私
向往这种生活，
晴儿
56666
几点了，谁告诉我
知我者谓我心忧知我者谓我心忧知我者谓我心忧知我者谓
工作
2
4
紫薇好套路
来个DNA
嗯
紫薇赶紧死
紫薇怎么不死啊
有3288条弹幕列队来袭~ 做好准备吧！
讨厌！皇后。
紫薇不适合当格格
94，皇后怎么这么讨厌，还有容嬤嬤
我觉得合适，小燕子也合适
是的是的
哈哈哈哈哈哈
紫薇好自私
自私
在吗？
诶     无法了
黄头发晴儿
五点了
现在都不知道谁对...
哎
呀
晴儿怎么可以这么好
晴儿好漂亮
自                       私
不是说已经不在乎格格身份了么？
小燕子，永琪都是多少岁啊剧里年龄
喜欢颖宝
有3288条弹幕列队来袭~ 做好准备吧！
对哈，好可恶
嘻嘻，有人吗
有
人
吗
有，
有
嗯嗯
人
好看
嘻嘻嘻
又有
丽颖最漂亮
喜欢晴儿
对
本来最开始是要赵丽颖演主角的，可是当时她才进入演艺
他们大逃亡的那个阶段超好看
好看得不得了。
666
紫薇是想害死小燕子?
晴儿聪明漂亮
夏紫薇真自私
有人
nani
…………
赵丽颖耳朵好漂亮
唉唉唉唉唉唉唉
有哈
尔康和小燕子在一起了！
为赵丽颖而来
有人吗？
有人
看了很多遍了，还是觉得好看
晴儿好聪明
讨厌紫薇
柯南出现了
hjhjhgk.lxtr,yiiokj,./vrxrjhjkliuirfdt54lk
我也觉得很好看，看几遍了也看不够。
都不理小燕子了
血就是铁证
紫薇太讨厌了，她怎么能这样说
心疼斑鸠
班杰明把尔泰的他还抢了这没了滴血认亲这一说发了
滴血认亲
真相永远只有一个！
他分明就想害死小燕子
2018.2.12
有
紫薇真贱，不管小燕子
几节课
那时候就不能滴血认亲吗
哈哈
紫薇作
要是在电视上重新放就好了
床真的大么？
有人吗
好希望身边有永琪这样的男生在身边守护着  又帅又暖
我是为了看赵丽颖的
不能告诉皇上，你是真的哥哥，这样你们会被杀头的。
有呀，愉妃喜欢你，欣荣什么呀他先介入别人感情
赵丽颖最美
我也要挤
晴儿是你嫂子，不用拜把子
我也来挤挤
呵呵
对紫薇无语
卡
小燕子好看~~
小燕子头发放下来很好看
小燕子好可爱的
不喜欢紫薇，小燕子那么好，故意想害死她
紫薇的大眼睛好难看
贱紫薇
紫薇，自私
贱紫薇
这个说紫薇怎么那么贱
小燕子好可爱的
有人吗？
有
有
有
是没人了吗
有点像了
颖宝笑起来好美
颖宝么么哒
现在看的有么
水灵水灵的
紫薇是主角还是小燕子
不过现在地方电视台预防几率古长城刚刚宝贝不错
紫薇是个公主。
我是为了赵丽颖
常常看着你发呆
让我跟着挤挤
喜欢永琪他好帅
紫薇，这个心机婊。
有没有人啊
有鬼
有神。
[p86eg]
有
有
怎么了
有没有人
你没看到什么地方了
有
你不是人吗？
有人
小燕子太单纯了
喜欢赵丽颖
有人
好多人啊
阿里巴巴
熬夜赶作业中……
感觉赵丽颖好黑
有人吗
有人吗
头发是假的呢
有，有人啊
颖宝宝好有爱啊
颖宝加油
张睿还是一样帅
明天休息
休息半个月了，好无聊
有
问一下？你们是怎么发的，图片呢？
我跟你们说话呢，你们怎么不理我。
三个女人一台戏…谁知道他们晚上说了什么脑洞大开的话
小燕子的眼睛真大  羡慕
2017年12月6号，zsp
zsp喜欢ky
有人呀
颖儿笑起来真美
姐妹
想看肖剑
心疼班杰明
坏坏永琪 心疼斑鸠 还兄弟呢
很不错了
小燕子不懂永琪和班杰明的心思吗？
又是这个发型。。。。哎
xiaoyao
喜欢小燕子和颖宝
小燕子情商为0
2018.4.7
小燕子好单纯啊
有
心疼班杰明
好可爱
小燕子傻得可爱
永远爱丽颖
主角肯定是小燕子。名字都叫还珠格格
还问
小燕子太单纯了
心疼班杰明
的
。
有鬼？
永骐吃醋了
我是神，哈哈哈
小燕子太单纯了，唉。。。
风吹散情话 当初说要留下的人早已走远[em]e40
上着班看着电视。
我是坑神
后天就要开始考试了
上班的你个人，上夜班啊？
喜欢赵丽颖
对嘛对嘛对嘛，这些哥们怎么回事嘛
在围场
永琪要吃醋了
有人回个话啊
朕已阅
有没有人
吃醋了
象很单纯
鬼
他们在走长城还是丝绸之路啊
小燕子太单纯
斑鸠好惨
你们几点了？
永琪自私，斑鸠为了和永琪的友谊，才夺得，他都不领情
永琪的表情哈哈哈
默默默默
卡农 卡农
有人吗？
紫薇的眼睛瞪起来有点吓人
.......
.
2018.1.6
现在几点了
觉得小燕子好幸福
永琪吃醋好可爱阿
可怜的班杰明
要表白了
应该好好v
丑班鸠
你们谁知道晴儿的真名字
好喜欢小燕子的天真单纯
又是卡农
都说男孩子没女孩成熟，这回反过来了
7.7
不要在说演员的坏话。有本事你来演
他明明是在给小燕子和永琪创造机会，小燕子还不领情
永琪要吃醋了
有
777866899955-.05-0769,86-
燕子头发不好看
自作聪明
对
紫薇心眼太多了
可爱
你们发些有关剧情的，好吗
？
班鸠
怎么还有人没睡
1
1
小燕子太作
哦哦哦哦
听小燕子说话 就像崩豆栗子一样
吃醋了，
重刷
1
都不要黑丽颖宝宝了
怎么都说小燕子？没了她还有看头？
斑鸠 可憎又可怜
永其吃醋了
20180209
喜欢小燕子。好可爱
1234567891012345678910111
感觉小燕子好可爱
晴儿的真名字叫赵丽颖
小燕子眼睛纯净，十分单纯
班杰明滚蛋
班杰明喜欢小燕子为什么不告白？
心疼斑鸠
斑鸠斑鸠斑斑鸠
不是我们黑赵丽颖而是赵丽颖在剧中是真的特别烦
不合群
[5a8zt]
唔，有人么
小燕子的发型哦，把发型师得罪了吗？
有可能
永琪好帅
小燕子真可爱
哈哈哈
大家好
1
配乐好听
斑鸠像何书桓
三jl
卡农
这时候就流行旅行和社会这两个词了
好好看？小燕子好搞笑！
晴儿太漂亮了
小燕子：你们为什么这样管着我？   因为我们喜欢你
小燕子的屁股好了？
就饿啊绝对成交电池v金额被查封么办v没劲啊手到病除
111
这个造型真的很像赵薇
喜欢班杰明
这个小燕子让人讨厌
小燕子最像老版
说斑鸠滚蛋的你给我出来
1
2018，7，2
表情逗
好尴尬
表示喜欢永琪
嗯
班杰明这一节有点神经
好看
班九就是输在不主动太顾兄弟情
这是啥脾气
斑鸠好帅
有2686条
为啥小燕子没有骑飞儿
1.5倍好搞笑
因为你们嘲笑他是洋鬼子别人说他也就算了你们居然也说
嘿嘿，好多遍了
如果班杰明主动一点，或许小燕子不会选择永棋
现在这个电视好像已经没有人看了
我看
我
我正在看呢
有啊！
有有有
对
我在看
有
有人看 怎么会没有人看呢
。。。
有
有啊
有
哟
有啊
...........
天天看
2017.1.20
配音没配好
。。。。
